@timestamp,@log_name,message,log,pipeline_component,level,source,subject,type,topic name,asset_state,function,throwable
2019-11-14T19:50:20.934123800+00:00,docker.namenode,,19/11/14 19:50:20 INFO util.GSet: 0.029999999329447746% max memory 889 MB = 273.1 KB,HADOOP,,stderr,,,,,,
2019-11-14T19:50:20.945757600+00:00,docker.nodemanager1,,19/11/14 19:50:20 INFO event.AsyncDispatcher: Registering class org.apache.hadoop.yarn.server.nodemanager.NodeManagerEventType for class org.apache.hadoop.yarn.server.nodemanager.NodeManager,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.000000000+00:00,docker.mqtt,," New client connected from 172.18.0.13 as nodered (p1, c1, k60).",MQTT_BROKER,,,,,,,,
2019-11-14T19:50:21.000000000+00:00,docker.mqtt,, New connection from 172.18.0.13 on port 1883.,MQTT_BROKER,,,,,,,,
2019-11-14T19:50:21.000000000+00:00,docker.mqtt,, nodered 2 customTopic,MQTT_BROKER,,,,,,,,
2019-11-14T19:50:21.200090400+00:00,docker.nodemanager1,,19/11/14 19:50:20 INFO impl.MetricsConfig: loaded properties from hadoop-metrics2.properties,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.200622000+00:00,docker.nodemanager1,,19/11/14 19:50:21 INFO impl.MetricsSystemImpl: Scheduled snapshot period at 10 second(s).,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.203085400+00:00,docker.datanode1,,19/11/14 19:50:20 INFO mortbay.log: jetty-6.1.26,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.320143100+00:00,docker.resourcemanager,,19/11/14 19:50:20 INFO impl.MetricsConfig: loaded properties from hadoop-metrics2.properties,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.323488700+00:00,docker.resourcemanager,,19/11/14 19:50:21 INFO impl.MetricsSystemImpl: Scheduled snapshot period at 10 second(s).,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.390002200+00:00,docker.namenode,,19/11/14 19:50:20 INFO util.GSet: capacity      = 2^15 = 32768 entries,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.433000000+00:00,com.rdsea.nodered.platform,,Settings file  : /data/settings.js,NODE-RED,INFO,Node-Red/Sensor-Data-Flow,platform signpost,com.rdsea.nodered.platform,,,,
2019-11-14T19:50:21.436000000+00:00,com.rdsea.nodered.platform,,Context store  : 'default' [module=memory],NODE-RED,INFO,Node-Red/Sensor-Data-Flow,platform signpost,com.rdsea.nodered.platform,,,,
2019-11-14T19:50:21.440000000+00:00,com.rdsea.nodered.platform,,User directory : /data,NODE-RED,INFO,Node-Red/Sensor-Data-Flow,platform signpost,com.rdsea.nodered.platform,,,,
2019-11-14T19:50:21.443000000+00:00,com.rdsea.nodered.platform,,Projects disabled : editorTheme.projects.enabled=false,NODE-RED,WARN,Node-Red/Sensor-Data-Flow,platform signpost,com.rdsea.nodered.platform,,,,
2019-11-14T19:50:21.445000000+00:00,com.rdsea.nodered.platform,,Flows file     : /data/flows.json,NODE-RED,INFO,Node-Red/Sensor-Data-Flow,platform signpost,com.rdsea.nodered.platform,,,,
2019-11-14T19:50:21.458096400+00:00,docker.resourcemanager,,19/11/14 19:50:21 INFO impl.MetricsSystemImpl: ResourceManager metrics system started,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.465304800+00:00,docker.namenode,,19/11/14 19:50:21 INFO namenode.FSImage: Allocated new BlockPoolId: BP-1853739374-172.19.0.8-1573761020984,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.538498900+00:00,docker.nodemanager1,,19/11/14 19:50:21 INFO impl.MetricsSystemImpl: NodeManager metrics system started,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.547000000+00:00,com.rdsea.nodered.platform,,Server now running at http://127.0.0.1:1880/,NODE-RED,INFO,Node-Red/Sensor-Data-Flow,platform signpost,com.rdsea.nodered.platform,,,,
2019-11-14T19:50:21.553856100+00:00,docker.nodemanager1,,19/11/14 19:50:21 INFO event.AsyncDispatcher: Registering class org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.sharedcache.SharedCacheUploadEventType for class org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.sharedcache.SharedCacheUploadService,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.553467500+00:00,docker.nodemanager1,,19/11/14 19:50:21 INFO event.AsyncDispatcher: Registering class org.apache.hadoop.yarn.server.nodemanager.containermanager.loghandler.event.LogHandlerEventType for class org.apache.hadoop.yarn.server.nodemanager.containermanager.logaggregation.LogAggregationService,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.566000000+00:00,com.rdsea.nodered.platform,,Starting flows,NODE-RED,INFO,Node-Red/Sensor-Data-Flow,platform signpost,com.rdsea.nodered.platform,,,,
2019-11-14T19:50:21.572786800+00:00,docker.resourcemanager,,19/11/14 19:50:21 INFO event.AsyncDispatcher: Registering class org.apache.hadoop.yarn.server.resourcemanager.RMAppManagerEventType for class org.apache.hadoop.yarn.server.resourcemanager.RMAppManager,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.583291100+00:00,docker.resourcemanager,,19/11/14 19:50:21 INFO event.AsyncDispatcher: Registering class org.apache.hadoop.yarn.server.resourcemanager.amlauncher.AMLauncherEventType for class org.apache.hadoop.yarn.server.resourcemanager.amlauncher.ApplicationMasterLauncher,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.608581100+00:00,docker.resourcemanager,,19/11/14 19:50:21 INFO resourcemanager.RMNMInfo: Registered RMNMInfo MBean,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.616572500+00:00,docker.resourcemanager,,19/11/14 19:50:21 INFO security.YarnAuthorizationProvider: org.apache.hadoop.yarn.security.ConfiguredYarnAuthorizer is instiantiated.,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.644544600+00:00,docker.resourcemanager,,19/11/14 19:50:21 INFO util.HostsFileReader: Refreshing hosts (include/exclude) list,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.678000000+00:00,com.rdsea.nodered.platform,,Started flows,NODE-RED,INFO,Node-Red/Sensor-Data-Flow,platform signpost,com.rdsea.nodered.platform,,,,
2019-11-14T19:50:21.697000000+00:00,com.rdsea.nodered.platform,,Connected to broker: nodered@mqtt://mqtt:1883,NODE-RED,INFO,Node-Red/Sensor-Data-Flow,platform signpost,com.rdsea.nodered.platform,,,,
2019-11-14T19:50:21.769488700+00:00,docker.nodemanager1,,19/11/14 19:50:21 INFO localizer.ResourceLocalizationService: per directory file limit = 8192,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.782254900+00:00,docker.resourcemanager,,19/11/14 19:50:21 INFO conf.Configuration: found resource capacity-scheduler.xml at file:/opt/hadoop-2.7.2/etc/hadoop/capacity-scheduler.xml,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.785102200+00:00,docker.resourcemanager,,19/11/14 19:50:21 INFO capacity.CapacitySchedulerConfiguration: max alloc mb per queue for root is undefined,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.790437200+00:00,docker.datanode1,,19/11/14 19:50:21 INFO mortbay.log: Started HttpServer2$SelectChannelConnectorWithSafeStartup@localhost:34683,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.797545400+00:00,docker.resourcemanager,,19/11/14 19:50:21 INFO capacity.CapacitySchedulerConfiguration: max alloc vcore per queue for root is undefined,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.798139300+00:00,docker.resourcemanager,,"19/11/14 19:50:21 INFO capacity.ParentQueue: root, capacity=1.0, asboluteCapacity=1.0, maxCapacity=1.0, asboluteMaxCapacity=1.0, state=RUNNING, acls=SUBMIT_APP:*ADMINISTER_QUEUE:*, labels=*,, reservationsContinueLooking=true",HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.809822100+00:00,docker.resourcemanager,,19/11/14 19:50:21 INFO capacity.CapacitySchedulerConfiguration: max alloc mb per queue for root.default is undefined,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.809718300+00:00,docker.resourcemanager,,"19/11/14 19:50:21 INFO capacity.ParentQueue: Initialized parent-queue root name=root, fullname=root",HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.811708700+00:00,docker.nodemanager1,,19/11/14 19:50:21 INFO event.AsyncDispatcher: Registering class org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.event.LocalizerEventType for class org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.ResourceLocalizationService$LocalizerTracker,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.812517000+00:00,docker.nodemanager1,,19/11/14 19:50:21 INFO monitor.ContainersMonitorImpl: Physical memory check enabled: true,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.812167400+00:00,docker.nodemanager1,,19/11/14 19:50:21 INFO monitor.ContainersMonitorImpl:  Using ResourceCalculatorPlugin : org.apache.hadoop.yarn.util.LinuxResourceCalculatorPlugin@57cf54e1,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.812472700+00:00,docker.nodemanager1,,19/11/14 19:50:21 INFO monitor.ContainersMonitorImpl:  Using ResourceCalculatorProcessTree : null,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.814279300+00:00,docker.resourcemanager,,19/11/14 19:50:21 INFO capacity.CapacitySchedulerConfiguration: max alloc vcore per queue for root.default is undefined,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.815293300+00:00,docker.resourcemanager,,"19/11/14 19:50:21 INFO capacity.LeafQueue: Initializing defaultcapacity = 1.0 [= (float) configuredCapacity / 100 ]asboluteCapacity = 1.0 [= parentAbsoluteCapacity * capacity ]maxCapacity = 1.0 [= configuredMaxCapacity ]absoluteMaxCapacity = 1.0 [= 1.0 maximumCapacity undefined, (parentAbsoluteMaxCapacity * maximumCapacity) / 100 otherwise ]userLimit = 100 [= configuredUserLimit ]userLimitFactor = 1.0 [= configuredUserLimitFactor ]maxApplications = 10000 [= configuredMaximumSystemApplicationsPerQueue or (int)(configuredMaximumSystemApplications * absoluteCapacity)]maxApplicationsPerUser = 10000 [= (int)(maxApplications * (userLimit / 100.0f) * userLimitFactor) ]usedCapacity = 0.0 [= usedResourcesMemory / (clusterResourceMemory * absoluteCapacity)]absoluteUsedCapacity = 0.0 [= usedResourcesMemory / clusterResourceMemory]maxAMResourcePerQueuePercent = 0.1 [= configuredMaximumAMResourcePercent ]minimumAllocationFactor = 0.875 [= (float)(maximumAllocationMemory - minimumAllocationMemory) / maximumAllocationMemory ]maximumAllocation = <memory:8192, vCores:32> [= configuredMaxAllocation ]numContainers = 0 [= currentNumContainers ]state = RUNNING [= configuredState ]acls = SUBMIT_APP:*ADMINISTER_QUEUE:* [= configuredAcls ]nodeLocalityDelay = 40labels=*,nodeLocalityDelay = 40reservationsContinueLooking = truepreemptionDisabled = true",HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.817525200+00:00,docker.resourcemanager,,"19/11/14 19:50:21 INFO capacity.CapacityScheduler: Initialized queue: default: capacity=1.0, absoluteCapacity=1.0, usedResources=<memory:0, vCores:0>, usedCapacity=0.0, absoluteUsedCapacity=0.0, numApps=0, numContainers=0",HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.820784500+00:00,docker.nodemanager1,,19/11/14 19:50:21 INFO monitor.ContainersMonitorImpl: Virtual memory check enabled: true,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.822481900+00:00,docker.resourcemanager,,"19/11/14 19:50:21 INFO capacity.CapacityScheduler: Initialized queue: root: numChildQueue= 1, capacity=1.0, absoluteCapacity=1.0, usedResources=<memory:0, vCores:0>usedCapacity=0.0, numApps=0, numContainers=0",HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.824234600+00:00,docker.resourcemanager,,"19/11/14 19:50:21 INFO capacity.CapacityScheduler: Initialized root queue root: numChildQueue= 1, capacity=1.0, absoluteCapacity=1.0, usedResources=<memory:0, vCores:0>usedCapacity=0.0, numApps=0, numContainers=0",HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.828292100+00:00,docker.resourcemanager,,"19/11/14 19:50:21 INFO capacity.CapacityScheduler: Initialized queue mappings, override: false",HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.830651200+00:00,docker.nodemanager1,,"19/11/14 19:50:21 WARN monitor.ContainersMonitorImpl: NodeManager configured with 8 G physical memory allocated to containers, which is more than 80% of the total physical memory available (7.8 G). Thrashing might happen.",HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.866941200+00:00,docker.resourcemanager,,"19/11/14 19:50:21 INFO capacity.CapacityScheduler: Initialized CapacityScheduler with calculator=class org.apache.hadoop.yarn.util.resource.DefaultResourceCalculator, minimumAllocation=<<memory:1024, vCores:1>>, maximumAllocation=<<memory:8192, vCores:32>>, asynchronousScheduling=false, asyncScheduleInterval=5ms",HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.867062000+00:00,docker.resourcemanager,,19/11/14 19:50:21 INFO metrics.SystemMetricsPublisher: YARN system metrics publishing service is not enabled,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.901400500+00:00,docker.namenode,,19/11/14 19:50:21 INFO common.Storage: Storage directory /hadoop/dfs/name has been successfully formatted.,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.904667700+00:00,docker.resourcemanager,,19/11/14 19:50:21 INFO resourcemanager.ResourceManager: Transitioning to active state,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.905536400+00:00,docker.resourcemanager,,19/11/14 19:50:21 INFO recovery.RMStateStore: Updating AMRMToken,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.908318200+00:00,docker.resourcemanager,,19/11/14 19:50:21 INFO security.RMContainerTokenSecretManager: Rolling master-key for container-tokens,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.910677000+00:00,docker.namenode,,19/11/14 19:50:21 INFO namenode.NNStorageRetentionManager: Going to retain 1 images with txid >= 0,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.915092500+00:00,docker.namenode,,19/11/14 19:50:21 INFO util.ExitUtil: Exiting with status 0,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.917160800+00:00,docker.resourcemanager,,19/11/14 19:50:21 INFO security.NMTokenSecretManagerInRM: Rolling master-key for nm-tokens,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.932981500+00:00,docker.datanode1,,19/11/14 19:50:21 INFO web.DatanodeHttpServer: Listening HTTP traffic on /0.0.0.0:50075,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.933308700+00:00,docker.datanode1,,19/11/14 19:50:21 INFO datanode.DataNode: dnUserName = root,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.938320300+00:00,docker.resourcemanager,,19/11/14 19:50:21 INFO delegation.AbstractDelegationTokenSecretManager: Updating the current master key for generating delegation tokens,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.938430900+00:00,docker.resourcemanager,,19/11/14 19:50:21 INFO security.RMDelegationTokenSecretManager: storing master key with keyID 1,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.946386600+00:00,docker.nodemanager1,,19/11/14 19:50:21 INFO nodemanager.NodeStatusUpdaterImpl: Initialized nodemanager for null: physical-memory=8192 virtual-memory=17204 virtual-cores=8,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.966310200+00:00,docker.resourcemanager,,19/11/14 19:50:21 INFO recovery.RMStateStore: Storing RMDTMasterKey.,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.974304600+00:00,docker.resourcemanager,,"19/11/14 19:50:21 INFO delegation.AbstractDelegationTokenSecretManager: Starting expired delegation token remover thread, tokenRemoverScanInterval=60 min(s)",HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.975401400+00:00,docker.resourcemanager,,19/11/14 19:50:21 INFO event.AsyncDispatcher: Registering class org.apache.hadoop.yarn.nodelabels.event.NodeLabelsStoreEventType for class org.apache.hadoop.yarn.nodelabels.CommonNodeLabelsManager$ForwardingEventHandler,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.983179100+00:00,docker.resourcemanager,,19/11/14 19:50:21 INFO delegation.AbstractDelegationTokenSecretManager: Updating the current master key for generating delegation tokens,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.984072500+00:00,docker.resourcemanager,,19/11/14 19:50:21 INFO security.RMDelegationTokenSecretManager: storing master key with keyID 2,HADOOP,,stderr,,,,,,
2019-11-14T19:50:21.998544300+00:00,docker.nodemanager1,,19/11/14 19:50:21 INFO ipc.CallQueueManager: Using callQueue class java.util.concurrent.LinkedBlockingQueue,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.071248400+00:00,docker.resourcemanager,,19/11/14 19:50:21 INFO recovery.RMStateStore: Storing RMDTMasterKey.,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.084795200+00:00,docker.datanode1,,19/11/14 19:50:21 INFO datanode.DataNode: supergroup = supergroup,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.099193400+00:00,docker.nodemanager1,,19/11/14 19:50:21 INFO ipc.Server: Starting Socket Reader #1 for port 38305,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.099428600+00:00,docker.nodemanager1,,19/11/14 19:50:22 INFO pb.RpcServerFactoryPBImpl: Adding protocol org.apache.hadoop.yarn.api.ContainerManagementProtocolPB to the server,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.103480300+00:00,docker.nodemanager1,,19/11/14 19:50:22 INFO containermanager.ContainerManagerImpl: Blocking new container-requests as container manager rpc server is still starting.,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.108452900+00:00,docker.resourcemanager,,19/11/14 19:50:22 INFO ipc.CallQueueManager: Using callQueue class java.util.concurrent.LinkedBlockingQueue,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.114591500+00:00,docker.datanode1,,19/11/14 19:50:22 INFO ipc.CallQueueManager: Using callQueue class java.util.concurrent.LinkedBlockingQueue,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.117062800+00:00,docker.nodemanager1,,19/11/14 19:50:22 INFO ipc.Server: IPC Server Responder: starting,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.145330600+00:00,docker.resourcemanager,,19/11/14 19:50:22 INFO ipc.Server: Starting Socket Reader #1 for port 8031,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.150229100+00:00,docker.resourcemanager,,19/11/14 19:50:22 INFO pb.RpcServerFactoryPBImpl: Adding protocol org.apache.hadoop.yarn.server.api.ResourceTrackerPB to the server,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.150094000+00:00,docker.nodemanager1,,19/11/14 19:50:22 INFO ipc.Server: IPC Server listener on 38305: starting,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.151391200+00:00,docker.resourcemanager,,19/11/14 19:50:22 INFO ipc.Server: IPC Server Responder: starting,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.170498300+00:00,docker.datanode1,,19/11/14 19:50:22 INFO ipc.Server: Starting Socket Reader #1 for port 50020,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.178733500+00:00,docker.nodemanager1,,19/11/14 19:50:22 INFO security.NMContainerTokenSecretManager: Updating node address : nodemanager1:38305,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.179974700+00:00,docker.nodemanager1,,19/11/14 19:50:22 INFO ipc.CallQueueManager: Using callQueue class java.util.concurrent.LinkedBlockingQueue,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.188636300+00:00,docker.datanode1,,19/11/14 19:50:22 INFO datanode.DataNode: Opened IPC server at /0.0.0.0:50020,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.190086600+00:00,docker.nodemanager1,,19/11/14 19:50:22 INFO ipc.Server: Starting Socket Reader #1 for port 8040,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.191106100+00:00,docker.nodemanager1,,19/11/14 19:50:22 INFO pb.RpcServerFactoryPBImpl: Adding protocol org.apache.hadoop.yarn.server.nodemanager.api.LocalizationProtocolPB to the server,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.191699800+00:00,docker.nodemanager1,,19/11/14 19:50:22 INFO ipc.Server: IPC Server Responder: starting,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.201894600+00:00,docker.nodemanager1,,19/11/14 19:50:22 INFO ipc.Server: IPC Server listener on 8040: starting,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.239915100+00:00,docker.datanode1,,19/11/14 19:50:22 INFO datanode.DataNode: Refresh request received for nameservices: null,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.243367600+00:00,docker.nodemanager1,,19/11/14 19:50:22 INFO localizer.ResourceLocalizationService: Localizer started on port 8040,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.257314500+00:00,docker.nodemanager1,,19/11/14 19:50:22 INFO containermanager.ContainerManagerImpl: ContainerManager started at nodemanager1/172.18.0.12:38305,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.262296700+00:00,docker.nodemanager1,,19/11/14 19:50:22 INFO containermanager.ContainerManagerImpl: ContainerManager bound to 0.0.0.0/0.0.0.0:0,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.268413400+00:00,docker.datanode1,,19/11/14 19:50:22 INFO datanode.DataNode: Starting BPOfferServices for nameservices: <default>,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.334608600+00:00,docker.datanode1,,19/11/14 19:50:22 INFO datanode.DataNode: Block pool <registering> (Datanode Uuid unassigned) service to namenode/172.18.0.15:8020 starting to offer service,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.335092300+00:00,docker.datanode1,,19/11/14 19:50:22 INFO ipc.Server: IPC Server Responder: starting,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.348900100+00:00,docker.resourcemanager,,19/11/14 19:50:22 INFO ipc.Server: IPC Server listener on 8031: starting,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.374150100+00:00,docker.resourcemanager,,19/11/14 19:50:22 INFO ipc.CallQueueManager: Using callQueue class java.util.concurrent.LinkedBlockingQueue,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.404855500+00:00,docker.nodemanager1,,19/11/14 19:50:22 INFO webapp.WebServer: Instantiating NMWebApp at 0.0.0.0:8042,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.413135800+00:00,docker.resourcemanager,,19/11/14 19:50:22 INFO ipc.Server: Starting Socket Reader #1 for port 8030,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.414607300+00:00,docker.resourcemanager,,19/11/14 19:50:22 INFO pb.RpcServerFactoryPBImpl: Adding protocol org.apache.hadoop.yarn.api.ApplicationMasterProtocolPB to the server,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.422622800+00:00,docker.nodemanager1,,19/11/14 19:50:22 INFO mortbay.log: Logging to org.slf4j.impl.Log4jLoggerAdapter(org.mortbay.log) via org.mortbay.log.Slf4jLog,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.432732300+00:00,docker.nodemanager1,,"19/11/14 19:50:22 INFO server.AuthenticationFilter: Unable to initialize FileSignerSecretProvider, falling back to use random secrets.",HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.442313800+00:00,docker.resourcemanager,,19/11/14 19:50:22 INFO ipc.Server: IPC Server Responder: starting,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.447488500+00:00,docker.nodemanager1,,19/11/14 19:50:22 INFO http.HttpRequestLog: Http request log for http.requests.nodemanager is not defined,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.450561900+00:00,docker.nodemanager1,,19/11/14 19:50:22 INFO http.HttpServer2: Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter),HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.451077200+00:00,docker.nodemanager1,,19/11/14 19:50:22 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context node,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.451687100+00:00,docker.nodemanager1,,19/11/14 19:50:22 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context logs,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.457737500+00:00,docker.nodemanager1,,19/11/14 19:50:22 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context static,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.458325600+00:00,docker.nodemanager1,,19/11/14 19:50:22 INFO http.HttpServer2: adding path spec: /node/*,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.694189700+00:00,docker.resourcemanager,,19/11/14 19:50:22 INFO ipc.Server: IPC Server listener on 8030: starting,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.704171400+00:00,docker.resourcemanager,,19/11/14 19:50:22 INFO ipc.CallQueueManager: Using callQueue class java.util.concurrent.LinkedBlockingQueue,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.727242000+00:00,docker.resourcemanager,,19/11/14 19:50:22 INFO ipc.Server: Starting Socket Reader #1 for port 8032,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.741634500+00:00,docker.resourcemanager,,19/11/14 19:50:22 INFO pb.RpcServerFactoryPBImpl: Adding protocol org.apache.hadoop.yarn.api.ApplicationClientProtocolPB to the server,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.743536000+00:00,docker.resourcemanager,,19/11/14 19:50:22 INFO ipc.Server: IPC Server listener on 8032: starting,HADOOP,,stderr,,,,,,
2019-11-14T19:50:22.915059700+00:00,docker.resourcemanager,,19/11/14 19:50:22 INFO ipc.Server: IPC Server Responder: starting,HADOOP,,stderr,,,,,,
2019-11-14T19:50:23.231346600+00:00,docker.resourcemanager,,19/11/14 19:50:22 INFO resourcemanager.ResourceManager: Transitioned to active state,HADOOP,,stderr,,,,,,
2019-11-14T19:50:23.259754200+00:00,docker.resourcemanager,,19/11/14 19:50:23 INFO mortbay.log: Logging to org.slf4j.impl.Log4jLoggerAdapter(org.mortbay.log) via org.mortbay.log.Slf4jLog,HADOOP,,stderr,,,,,,
2019-11-14T19:50:23.287868200+00:00,docker.resourcemanager,,"19/11/14 19:50:23 INFO server.AuthenticationFilter: Unable to initialize FileSignerSecretProvider, falling back to use random secrets.",HADOOP,,stderr,,,,,,
2019-11-14T19:50:23.301959700+00:00,docker.resourcemanager,,19/11/14 19:50:23 INFO http.HttpRequestLog: Http request log for http.requests.resourcemanager is not defined,HADOOP,,stderr,,,,,,
2019-11-14T19:50:23.308475500+00:00,docker.resourcemanager,,19/11/14 19:50:23 INFO http.HttpServer2: Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter),HADOOP,,stderr,,,,,,
2019-11-14T19:50:23.309166200+00:00,docker.resourcemanager,,19/11/14 19:50:23 INFO http.HttpServer2: Added filter RMAuthenticationFilter (class=org.apache.hadoop.yarn.server.security.http.RMAuthenticationFilter) to context logs,HADOOP,,stderr,,,,,,
2019-11-14T19:50:23.309010700+00:00,docker.resourcemanager,,19/11/14 19:50:23 INFO http.HttpServer2: Added filter RMAuthenticationFilter (class=org.apache.hadoop.yarn.server.security.http.RMAuthenticationFilter) to context cluster,HADOOP,,stderr,,,,,,
2019-11-14T19:50:23.310413800+00:00,docker.resourcemanager,,19/11/14 19:50:23 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context cluster,HADOOP,,stderr,,,,,,
