device_id,humidity,temperature,time
gnfuv-temp-exp1-55d487b85b-5g2xh,20,40,2018-03-26 17:56:01.742363000
gnfuv-temp-exp1-55d487b85b-5g2xh,20,40,2018-03-26 17:56:10.509791000
gnfuv-temp-exp1-55d487b85b-5g2xh,20,40,2018-03-26 17:56:16.749123000
gnfuv-temp-exp1-55d487b85b-5g2xh,20,40,2018-03-26 17:56:20.301116000
gnfuv-temp-exp1-55d487b85b-5g2xh,20,40,2018-03-26 17:56:26.942320000
gnfuv-temp-exp1-55d487b85b-5g2xh,21,39,2018-03-26 17:56:38.638544000
gnfuv-temp-exp1-55d487b85b-5g2xh,21,39,2018-03-26 17:56:42.781436000
gnfuv-temp-exp1-55d487b85b-5g2xh,21,39,2018-03-26 17:56:49.423671000
gnfuv-temp-exp1-55d487b85b-5g2xh,21,39,2018-03-26 17:57:01.116575000
gnfuv-temp-exp1-55d487b85b-5g2xh,21,39,2018-03-26 17:57:05.259421000
gnfuv-temp-exp1-55d487b85b-5g2xh,21,39,2018-03-26 17:57:11.902130000
gnfuv-temp-exp1-55d487b85b-5g2xh,22,39,2018-03-26 17:57:18.543099000
gnfuv-temp-exp1-55d487b85b-5g2xh,22,39,2018-03-26 17:57:25.181335000
gnfuv-temp-exp1-55d487b85b-5g2xh,22,39,2018-03-26 17:57:31.821443000
gnfuv-temp-exp1-55d487b85b-5g2xh,22,39,2018-03-26 17:57:38.462415000
gnfuv-temp-exp1-55d487b85b-5g2xh,23,39,2018-03-26 17:57:45.103214000
gnfuv-temp-exp1-55d487b85b-5g2xh,22,38,2018-03-26 17:57:51.742106000
gnfuv-temp-exp1-55d487b85b-5g2xh,22,38,2018-03-26 17:57:58.381332000
gnfuv-temp-exp1-55d487b85b-5g2xh,23,38,2018-03-26 17:58:05.019485000
gnfuv-temp-exp1-55d487b85b-5g2xh,23,38,2018-03-26 17:58:19.245267000
gnfuv-temp-exp1-55d487b85b-5g2xh,24,38,2018-03-26 17:58:28.434667000
gnfuv-temp-exp1-55d487b85b-5g2xh,24,38,2018-03-26 17:58:32.542567000
gnfuv-temp-exp1-55d487b85b-5g2xh,23,37,2018-03-26 17:58:39.183650000
gnfuv-temp-exp1-55d487b85b-5g2xh,23,37,2018-03-26 17:58:45.821416000
gnfuv-temp-exp1-55d487b85b-5g2xh,24,37,2018-03-26 17:58:52.461407000
gnfuv-temp-exp1-55d487b85b-5g2xh,24,37,2018-03-26 17:59:04.161830000
gnfuv-temp-exp1-55d487b85b-5g2xh,24,37,2018-03-26 17:59:08.303553000
gnfuv-temp-exp1-55d487b85b-5g2xh,25,37,2018-03-26 17:59:14.943424000
gnfuv-temp-exp1-55d487b85b-5g2xh,26,36,2018-03-26 17:59:29.164125000
gnfuv-temp-exp1-55d487b85b-5g2xh,26,36,2018-03-26 17:59:33.903059000
gnfuv-temp-exp1-55d487b85b-5g2xh,26,36,2018-03-26 17:59:43.069316000
gnfuv-temp-exp1-55d487b85b-5g2xh,27,36,2018-03-26 17:59:52.266229000
gnfuv-temp-exp1-55d487b85b-5g2xh,26,35,2018-03-26 18:00:01.471030000
gnfuv-temp-exp1-55d487b85b-5g2xh,27,35,2018-03-26 18:00:08.141620000
gnfuv-temp-exp1-55d487b85b-5g2xh,27,35,2018-03-26 18:00:14.782279000
gnfuv-temp-exp1-55d487b85b-5g2xh,28,35,2018-03-26 18:00:23.951860000
gnfuv-temp-exp1-55d487b85b-5g2xh,28,35,2018-03-26 18:00:28.063227000
gnfuv-temp-exp1-55d487b85b-5g2xh,28,35,2018-03-26 18:00:34.702650000
gnfuv-temp-exp1-55d487b85b-5g2xh,29,34,2018-03-26 18:00:41.343436000
gnfuv-temp-exp1-55d487b85b-5g2xh,29,34,2018-03-26 18:00:47.983538000
gnfuv-temp-exp1-55d487b85b-5g2xh,30,34,2018-03-26 18:00:59.678761000
gnfuv-temp-exp1-55d487b85b-5g2xh,30,34,2018-03-26 18:01:03.822587000
gnfuv-temp-exp1-55d487b85b-5g2xh,30,34,2018-03-26 18:01:10.463382000
gnfuv-temp-exp1-55d487b85b-5g2xh,31,34,2018-03-26 18:01:17.103623000
gnfuv-temp-exp1-55d487b85b-5g2xh,31,33,2018-03-26 18:01:26.266001000
gnfuv-temp-exp1-55d487b85b-6zfgq,57,19,2018-03-26 16:23:49.802919000
gnfuv-temp-exp1-55d487b85b-6zfgq,57,19,2018-03-26 16:23:54.512548000
gnfuv-temp-exp1-55d487b85b-6zfgq,57,19,2018-03-26 16:23:59.225413000
gnfuv-temp-exp1-55d487b85b-6zfgq,57,19,2018-03-26 16:24:06.494145000
gnfuv-temp-exp1-55d487b85b-6zfgq,57,19,2018-03-26 16:24:16.277324000
gnfuv-temp-exp1-55d487b85b-6zfgq,57,19,2018-03-26 16:24:20.983427000
gnfuv-temp-exp1-55d487b85b-6zfgq,57,19,2018-03-26 16:24:25.716733000
gnfuv-temp-exp1-55d487b85b-6zfgq,57,19,2018-03-26 16:24:30.443113000
gnfuv-temp-exp1-55d487b85b-6zfgq,57,19,2018-03-26 16:24:37.740707000
gnfuv-temp-exp1-55d487b85b-6zfgq,57,19,2018-03-26 16:24:42.451373000
gnfuv-temp-exp1-55d487b85b-6zfgq,57,19,2018-03-26 16:24:47.194110000
gnfuv-temp-exp1-55d487b85b-6zfgq,57,19,2018-03-26 16:24:54.464617000
gnfuv-temp-exp1-55d487b85b-6zfgq,57,19,2018-03-26 16:25:01.698958000
gnfuv-temp-exp1-55d487b85b-6zfgq,56,19,2018-03-26 16:25:11.503093000
gnfuv-temp-exp1-55d487b85b-6zfgq,56,19,2018-03-26 16:25:16.249108000
gnfuv-temp-exp1-55d487b85b-6zfgq,56,3,2018-03-26 16:25:26.046574000
gnfuv-temp-exp1-55d487b85b-6zfgq,56,20,2018-03-26 16:25:30.760713000
gnfuv-temp-exp1-55d487b85b-6zfgq,55,20,2018-03-26 16:25:38.074804000
gnfuv-temp-exp1-55d487b85b-6zfgq,55,20,2018-03-26 16:25:42.817729000
gnfuv-temp-exp1-55d487b85b-6zfgq,55,20,2018-03-26 16:25:52.611399000
gnfuv-temp-exp1-55d487b85b-6zfgq,55,20,2018-03-26 16:25:57.339779000
gnfuv-temp-exp1-55d487b85b-6zfgq,55,20,2018-03-26 16:26:02.046872000
gnfuv-temp-exp1-55d487b85b-6zfgq,54,20,2018-03-26 16:26:06.757053000
gnfuv-temp-exp1-55d487b85b-6zfgq,54,20,2018-03-26 16:26:11.509502000
gnfuv-temp-exp1-55d487b85b-6zfgq,54,20,2018-03-26 16:26:16.224497000
gnfuv-temp-exp1-55d487b85b-6zfgq,54,20,2018-03-26 16:26:20.991946000
gnfuv-temp-exp1-55d487b85b-6zfgq,54,20,2018-03-26 16:26:25.754007000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:26:34.871357000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:26:47.226158000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:26:54.596028000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:26:59.362148000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:27:04.209430000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:27:08.985869000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:27:13.740662000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:27:21.045932000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:27:25.784581000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:27:30.600451000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:27:35.433790000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:27:40.218594000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:27:44.988216000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:27:49.808999000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:27:57.160755000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:28:01.985398000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:28:06.725782000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:28:14.121368000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:28:19.045560000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:28:23.811339000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:28:28.593545000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:28:33.343081000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:28:38.127632000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:28:42.890467000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:28:47.689379000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:28:52.525043999
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:28:59.908809000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:29:04.721043000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:29:09.548922000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:29:14.346189000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:29:19.195835000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:29:26.557199000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:29:31.311154000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:29:36.254348000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:29:41.050782000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:29:48.347741000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:29:53.108140000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:29:57.924827000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:30:02.748433000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:30:07.590944000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:30:12.430820000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:30:17.179670000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:30:22.152858000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:30:26.947871000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:30:31.743868000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:30:36.524526999
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:30:41.294139000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:30:48.579752000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:30:53.308099000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:30:58.089040000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:31:02.871366000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:31:07.774289000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:31:12.682161000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:31:17.484061000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:31:24.907225000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:31:29.700280000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:31:34.525471000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:31:39.284457000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:31:44.054097000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:31:48.814139000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:31:56.123053000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:32:01.054590000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:32:05.828057000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:32:10.803403000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:32:15.564109000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:32:20.343416000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:32:27.776047000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:32:32.604171000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:32:37.562601000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:32:52.448696000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:32:57.267805000
gnfuv-temp-exp1-55d487b85b-7k5px,43,25,2018-03-26 10:33:02.162601000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:33:11.981819000
gnfuv-temp-exp1-55d487b85b-7k5px,43,25,2018-03-26 10:33:19.287847000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:33:24.038559000
gnfuv-temp-exp1-55d487b85b-7k5px,43,25,2018-03-26 10:33:31.336017000
gnfuv-temp-exp1-55d487b85b-7k5px,43,25,2018-03-26 10:33:38.589566000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:33:43.372509000
gnfuv-temp-exp1-55d487b85b-7k5px,43,25,2018-03-26 10:33:48.175781000
gnfuv-temp-exp1-55d487b85b-7k5px,43,25,2018-03-26 10:33:55.502729000
gnfuv-temp-exp1-55d487b85b-7k5px,43,25,2018-03-26 10:34:02.801748000
gnfuv-temp-exp1-55d487b85b-7k5px,43,25,2018-03-26 10:34:07.563116000
gnfuv-temp-exp1-55d487b85b-7k5px,43,25,2018-03-26 10:34:12.417046000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:34:24.776481000
gnfuv-temp-exp1-55d487b85b-7k5px,44,25,2018-03-26 10:34:29.515267999
gnfuv-temp-exp1-55d487b85b-7k5px,43,25,2018-03-26 10:34:34.375051000
gnfuv-temp-exp1-55d487b85b-7k5px,43,25,2018-03-26 10:34:39.163392000
gnfuv-temp-exp1-55d487b85b-7k5px,43,25,2018-03-26 10:34:44.145039000
gnfuv-temp-exp1-55d487b85b-7k5px,43,25,2018-03-26 10:34:48.936772000
gnfuv-temp-exp1-55d487b85b-7k5px,43,25,2018-03-26 10:34:53.702361000
gnfuv-temp-exp1-55d487b85b-7k5px,43,25,2018-03-26 10:34:58.617011000
gnfuv-temp-exp1-55d487b85b-7k5px,43,25,2018-03-26 10:35:06.007939000
gnfuv-temp-exp1-55d487b85b-7k5px,43,25,2018-03-26 10:35:10.780939000
gnfuv-temp-exp1-55d487b85b-7k5px,43,25,2018-03-26 10:35:18.102047000
gnfuv-temp-exp1-55d487b85b-7k5px,43,25,2018-03-26 10:35:27.931468000
gnfuv-temp-exp1-55d487b85b-7kxwx,15,43,2018-03-26 19:28:49.650596000
gnfuv-temp-exp1-55d487b85b-7kxwx, None, None,2018-03-26 19:29:31.851606000
gnfuv-temp-exp1-55d487b85b-7kxwx,16,44,2018-03-26 19:29:36.593568000
gnfuv-temp-exp1-55d487b85b-7kxwx,15,43,2018-03-26 19:29:41.327698000
gnfuv-temp-exp1-55d487b85b-7kxwx,15,43,2018-03-26 19:29:48.555502000
gnfuv-temp-exp1-55d487b85b-7kxwx,16,43,2018-03-26 19:30:21.076370000
gnfuv-temp-exp1-55d487b85b-7kxwx,16,43,2018-03-26 19:30:30.859356000
gnfuv-temp-exp1-55d487b85b-7kxwx,16,43,2018-03-26 19:30:40.638391000
gnfuv-temp-exp1-55d487b85b-7kxwx,16,43,2018-03-26 19:30:50.480321000
gnfuv-temp-exp1-55d487b85b-7kxwx,16,43,2018-03-26 19:31:05.307865000
gnfuv-temp-exp1-55d487b85b-7kxwx,17,43,2018-03-26 19:31:10.126758000
gnfuv-temp-exp1-55d487b85b-7kxwx,16,42,2018-03-26 19:31:14.854630000
gnfuv-temp-exp1-55d487b85b-7kxwx,18,42,2018-03-26 19:31:54.923017000
gnfuv-temp-exp1-55d487b85b-7kxwx,19,42,2018-03-26 19:32:16.198045000
gnfuv-temp-exp1-55d487b85b-7kxwx,19,41,2018-03-26 19:32:33.552341000
gnfuv-temp-exp1-55d487b85b-7kxwx,19,42,2018-03-26 19:32:38.277774000
gnfuv-temp-exp1-55d487b85b-7kxwx, None, None,2018-03-26 19:33:21.414993000
gnfuv-temp-exp1-55d487b85b-7kxwx,20,42,2018-03-26 19:33:31.906237000
gnfuv-temp-exp1-55d487b85b-7kxwx,20,41,2018-03-26 19:33:36.929016000
gnfuv-temp-exp1-55d487b85b-7kxwx,21,41,2018-03-26 19:34:06.899823000
gnfuv-temp-exp1-55d487b85b-9jxjf,15,43,2018-03-26 19:28:47.104717000
gnfuv-temp-exp1-55d487b85b-9jxjf,15,43,2018-03-26 19:28:52.247643000
gnfuv-temp-exp1-55d487b85b-9jxjf,16,44,2018-03-26 19:29:27.282730000
gnfuv-temp-exp1-55d487b85b-9jxjf,15,43,2018-03-26 19:30:02.330109000
gnfuv-temp-exp1-55d487b85b-9jxjf, None, None,2018-03-26 19:30:44.435519000
gnfuv-temp-exp1-55d487b85b-9jxjf,16,43,2018-03-26 19:30:49.202393000
gnfuv-temp-exp1-55d487b85b-9jxjf,17,42,2018-03-26 19:31:26.788278000
gnfuv-temp-exp1-55d487b85b-9jxjf,17,42,2018-03-26 19:31:32.937415000
gnfuv-temp-exp1-55d487b85b-9jxjf, None, None,2018-03-26 19:32:15.000712000
gnfuv-temp-exp1-55d487b85b-9jxjf,19,42,2018-03-26 19:32:22.219766000
gnfuv-temp-exp1-55d487b85b-9jxjf, None, None,2018-03-26 19:33:04.318863000
gnfuv-temp-exp1-55d487b85b-9jxjf,20,42,2018-03-26 19:33:09.105746000
gnfuv-temp-exp1-55d487b85b-9jxjf,20,42,2018-03-26 19:33:16.398690000
gnfuv-temp-exp1-55d487b85b-9jxjf,20,41,2018-03-26 19:33:28.697263000
gnfuv-temp-exp1-55d487b85b-9jxjf,20,41,2018-03-26 19:33:34.525119000
gnfuv-temp-exp1-55d487b85b-9jxjf,20,41,2018-03-26 19:33:39.257023999
gnfuv-temp-exp1-55d487b85b-9jxjf,21,41,2018-03-26 19:33:51.551010000
gnfuv-temp-exp1-55d487b85b-9jxjf, None, None,2018-03-26 19:34:33.669220000
gnfuv-temp-exp1-55d487b85b-9jxjf,22,41,2018-03-26 19:34:43.437887000
gnfuv-temp-exp1-55d487b85b-j2pn2,15,43,2018-03-26 18:50:38.661505000
gnfuv-temp-exp1-55d487b85b-j2pn2,16,44,2018-03-26 18:50:44.884233000
gnfuv-temp-exp1-55d487b85b-j2pn2,16,44,2018-03-26 18:50:51.917337000
gnfuv-temp-exp1-55d487b85b-j2pn2,16,44,2018-03-26 18:51:00.005134000
gnfuv-temp-exp1-55d487b85b-j2pn2,16,44,2018-03-26 18:51:06.305717000
gnfuv-temp-exp1-55d487b85b-j2pn2,16,44,2018-03-26 18:51:12.784699000
gnfuv-temp-exp1-55d487b85b-j2pn2,16,44,2018-03-26 18:51:23.451206000
gnfuv-temp-exp1-55d487b85b-j2pn2,16,44,2018-03-26 18:51:29.342072000
gnfuv-temp-exp1-55d487b85b-j2pn2,16,44,2018-03-26 18:51:35.366472000
gnfuv-temp-exp1-55d487b85b-j2pn2,16,44,2018-03-26 18:51:41.387218000
gnfuv-temp-exp1-55d487b85b-j2pn2,16,45,2018-03-26 18:51:49.934867000
gnfuv-temp-exp1-55d487b85b-j2pn2,16,45,2018-03-26 18:51:56.441715000
gnfuv-temp-exp1-55d487b85b-j2pn2,16,45,2018-03-26 18:52:05.234893000
gnfuv-temp-exp1-55d487b85b-j2pn2,16,45,2018-03-26 18:52:11.730778000
gnfuv-temp-exp1-55d487b85b-j2pn2,16,45,2018-03-26 18:52:17.747747000
gnfuv-temp-exp1-55d487b85b-j2pn2,16,45,2018-03-26 18:52:24.196380000
gnfuv-temp-exp1-55d487b85b-j2pn2,16,45,2018-03-26 18:52:29.757277000
gnfuv-temp-exp1-55d487b85b-j2pn2,16,44,2018-03-26 18:52:38.784724000
gnfuv-temp-exp1-55d487b85b-j2pn2,16,44,2018-03-26 18:52:47.134567000
gnfuv-temp-exp1-55d487b85b-j2pn2,16,44,2018-03-26 18:52:56.163782000
gnfuv-temp-exp1-55d487b85b-j2pn2,16,44,2018-03-26 18:53:01.729898000
gnfuv-temp-exp1-55d487b85b-j2pn2,16,44,2018-03-26 18:53:10.164551000
gnfuv-temp-exp1-55d487b85b-j2pn2,16,44,2018-03-26 18:53:19.184888000
gnfuv-temp-exp1-55d487b85b-j2pn2,15,43,2018-03-26 18:53:24.770968000
gnfuv-temp-exp1-55d487b85b-j2pn2,15,43,2018-03-26 18:53:35.762352000
gnfuv-temp-exp1-55d487b85b-j2pn2,15,43,2018-03-26 18:53:43.958066000
gnfuv-temp-exp1-55d487b85b-j2pn2,15,43,2018-03-26 18:54:10.865493000
gnfuv-temp-exp1-55d487b85b-j2pn2,16,42,2018-03-26 18:54:16.600626000
gnfuv-temp-exp1-55d487b85b-j2pn2,16,42,2018-03-26 18:54:26.506654999
gnfuv-temp-exp1-55d487b85b-j2pn2,16,42,2018-03-26 18:54:32.539253000
gnfuv-temp-exp1-55d487b85b-j2pn2,16,42,2018-03-26 18:54:38.561577000
gnfuv-temp-exp1-55d487b85b-j2pn2, None, None,2018-03-26 18:55:21.959103000
gnfuv-temp-exp1-55d487b85b-j2pn2,18,41,2018-03-26 18:55:40.783550000
gnfuv-temp-exp1-55d487b85b-j2pn2,18,41,2018-03-26 18:55:50.908961000
gnfuv-temp-exp1-55d487b85b-j2pn2,18,41,2018-03-26 18:55:55.750910000
gnfuv-temp-exp1-55d487b85b-j2pn2,19,41,2018-03-26 18:56:00.511681999
gnfuv-temp-exp1-55d487b85b-j2pn2,18,41,2018-03-26 18:56:05.235771000
gnfuv-temp-exp1-55d487b85b-j2pn2,18,41,2018-03-26 18:56:10.030115000
gnfuv-temp-exp1-55d487b85b-j2pn2,18,41,2018-03-26 18:56:18.252261000
gnfuv-temp-exp1-55d487b85b-j2pn2,18,41,2018-03-26 18:56:29.455892000
gnfuv-temp-exp1-55d487b85b-j2pn2,18,41,2018-03-26 18:56:34.270898000
gnfuv-temp-exp1-55d487b85b-j2pn2,18,41,2018-03-26 18:56:41.570248000
gnfuv-temp-exp1-55d487b85b-j2pn2,18,41,2018-03-26 18:56:46.415417000
gnfuv-temp-exp1-55d487b85b-j2pn2,18,41,2018-03-26 18:56:53.680632000
gnfuv-temp-exp1-55d487b85b-j2pn2,18,41,2018-03-26 18:56:58.410281000
gnfuv-temp-exp1-55d487b85b-j2pn2,18,41,2018-03-26 18:57:03.211284000
gnfuv-temp-exp1-55d487b85b-j2pn2,18,41,2018-03-26 18:57:08.188954000
gnfuv-temp-exp1-55d487b85b-j2pn2,18,41,2018-03-26 18:57:15.453351000
gnfuv-temp-exp1-55d487b85b-j2pn2,18,41,2018-03-26 18:57:20.206599000
gnfuv-temp-exp1-55d487b85b-j2pn2,18,41,2018-03-26 18:57:37.690630000
gnfuv-temp-exp1-55d487b85b-j2pn2,18,41,2018-03-26 18:57:42.417568000
gnfuv-temp-exp1-55d487b85b-j2pn2,19,41,2018-03-26 18:58:02.350157000
gnfuv-temp-exp1-55d487b85b-j2pn2,19,41,2018-03-26 18:58:07.095987000
gnfuv-temp-exp1-55d487b85b-j2pn2,19,41,2018-03-26 18:58:11.811126000
gnfuv-temp-exp1-55d487b85b-j2pn2,18,41,2018-03-26 18:58:29.201937000
gnfuv-temp-exp1-55d487b85b-j2pn2,18,41,2018-03-26 18:58:36.861193000
gnfuv-temp-exp1-55d487b85b-j2pn2,18,41,2018-03-26 18:58:44.162216000
gnfuv-temp-exp1-55d487b85b-j2pn2,19,41,2018-03-26 18:58:48.908017000
gnfuv-temp-exp1-55d487b85b-j2pn2,19,41,2018-03-26 18:58:53.691539000
gnfuv-temp-exp1-55d487b85b-j2pn2,18,40,2018-03-26 18:59:03.479857000
gnfuv-temp-exp1-55d487b85b-j2pn2,19,41,2018-03-26 18:59:08.237697000
gnfuv-temp-exp1-55d487b85b-j2pn2,18,40,2018-03-26 18:59:13.001334000
gnfuv-temp-exp1-55d487b85b-j2pn2,18,40,2018-03-26 18:59:22.801376000
gnfuv-temp-exp1-55d487b85b-j2pn2,19,40,2018-03-26 18:59:47.767145000
gnfuv-temp-exp1-55d487b85b-j2pn2,19,40,2018-03-26 18:59:52.477562000
gnfuv-temp-exp1-55d487b85b-j2pn2,19,40,2018-03-26 18:59:57.217564000
gnfuv-temp-exp1-55d487b85b-j2pn2,19,40,2018-03-26 19:00:01.987336000
gnfuv-temp-exp1-55d487b85b-j2pn2,19,40,2018-03-26 19:00:06.803897000
gnfuv-temp-exp1-55d487b85b-j2pn2,19,40,2018-03-26 19:00:24.159681000
gnfuv-temp-exp1-55d487b85b-j2pn2,19,40,2018-03-26 19:00:35.255677000
gnfuv-temp-exp1-55d487b85b-j2pn2,19,40,2018-03-26 19:00:39.987512000
gnfuv-temp-exp1-55d487b85b-j2pn2,19,40,2018-03-26 19:00:44.758021000
gnfuv-temp-exp1-55d487b85b-j2pn2, None, None,2018-03-26 19:01:26.858113000
gnfuv-temp-exp1-55d487b85b-j2pn2,20,40,2018-03-26 19:01:51.830902000
gnfuv-temp-exp1-55d487b85b-j2pn2,20,40,2018-03-26 19:01:56.566665000
gnfuv-temp-exp1-55d487b85b-j2pn2,20,40,2018-03-26 19:02:01.291627000
gnfuv-temp-exp1-55d487b85b-j2pn2,20,40,2018-03-26 19:02:06.046418000
gnfuv-temp-exp1-55d487b85b-j2pn2,20,40,2018-03-26 19:02:25.966888000
gnfuv-temp-exp1-55d487b85b-j2pn2,20,40,2018-03-26 19:02:30.772294000
gnfuv-temp-exp1-55d487b85b-j2pn2,20,40,2018-03-26 19:02:35.759010000
gnfuv-temp-exp1-55d487b85b-j2pn2,20,40,2018-03-26 19:02:58.187165000
gnfuv-temp-exp1-55d487b85b-j2pn2,20,40,2018-03-26 19:03:02.931739000
gnfuv-temp-exp1-55d487b85b-j2pn2,20,40,2018-03-26 19:03:07.966164000
gnfuv-temp-exp1-55d487b85b-j2pn2,20,40,2018-03-26 19:03:37.983406000
gnfuv-temp-exp1-55d487b85b-j2pn2,20,40,2018-03-26 19:03:42.741785000
gnfuv-temp-exp1-55d487b85b-j2pn2,20,40,2018-03-26 19:03:52.565009000
gnfuv-temp-exp1-55d487b85b-j2pn2,20,40,2018-03-26 19:03:59.837529000
gnfuv-temp-exp1-55d487b85b-j2pn2,20,40,2018-03-26 19:04:14.676264000
gnfuv-temp-exp1-55d487b85b-j2pn2,20,40,2018-03-26 19:04:19.431383000
gnfuv-temp-exp1-55d487b85b-j2pn2,20,40,2018-03-26 19:04:37.085637000
gnfuv-temp-exp1-55d487b85b-j2pn2,20,40,2018-03-26 19:05:04.759928000
gnfuv-temp-exp1-55d487b85b-j2pn2,20,40,2018-03-26 19:05:09.632809000
gnfuv-temp-exp1-55d487b85b-j2pn2,20,39,2018-03-26 19:05:14.621843000
